X,Y,annualmean,annualvariance,annualstddev,directionannualmean,objectid
-10722292.1708,3208688.6878,0.17741989,0.01146545,0.10707685,26.14805721,145821
-10722292.1708,3218748.8385,0.17132114,0.01182265,0.10873202,23.27652558,145822
-10722292.1708,3228816.3853,0.17010352,0.01291818,0.11365816,251.70767186,145823
-10722292.1708,3238891.3588,0.17146452,0.01395282,0.11812207,231.85519381,145824
-10722292.1708,3248973.7895,0.17309628,0.01458786,0.12078021,218.7221541,145825
-10722292.1708,3259063.7085,0.176303,0.01484473,0.12183897,220.25119201,145826
-10722292.1708,3269161.1462,0.17819548,0.01552573,0.1246023,228.48376024,145827
-10722292.1708,3279266.1338,0.17274769,0.01493059,0.12219077,232.74800094,145828
-10722292.1708,3289378.7023,0.1282737,0.00846582,0.09200989,246.54626838,145829
-10722292.1708,3299498.8825,0.04587748,0.00115364,0.03396522,241.36550833,145830
-10722292.1708,3309626.7061,0.02772343,0.00028938,0.01701114,128.40844078,145831
-10722292.1708,3319762.2041,0.03169588,0.00060229,0.02454165,251.50220082,145832
-10713386.6105,3008992.6645,0.27687949,0.0320758,0.17909718,8.01975388,145833
-10713386.6105,3018911.1618,0.27355316,0.0308397,0.17561238,5.55727171,145834
-10713386.6105,3028836.4638,0.27142727,0.02965029,0.1721926,3.43711007,145835
-10713386.6105,3038768.5994,0.26965573,0.02862026,0.16917522,1.54114219,145836
-10713386.6105,3048707.5973,0.26778755,0.02786134,0.16691718,359.95662469,145837
-10713386.6105,3058653.4864,0.26597369,0.02734553,0.16536485,358.48524191,145838
-10713386.6105,3068606.2958,0.26393408,0.02693728,0.16412582,356.94340619,145839
-10713386.6105,3078566.0544,0.26162288,0.02641346,0.1625222,355.9405419,145840
-10713386.6105,3088532.7914,0.2590757,0.02559652,0.15998913,355.48725791,145841
-10713386.6105,3098506.5361,0.25616556,0.02460427,0.15685748,355.69031377,145842
-10713386.6105,3108487.3178,0.25231576,0.02352235,0.15336999,356.60382546,145843
-10713386.6105,3118475.166,0.24738599,0.02228125,0.14926906,358.35921501,145844
-10713386.6104,3128470.11,0.24187112,0.02083385,0.14433937,0.75844454,145845
-10713386.6105,3138472.1796,0.2359086,0.01925331,0.13875629,3.46907037,145846
-10713386.6105,3148481.4044,0.22956891,0.01766702,0.13291734,6.43124496,145847
-10713386.6104,3158497.8141,0.22243212,0.01622863,0.12739165,9.62716202,145848
-10713386.6105,3168521.439,0.21381788,0.01482881,0.12177359,12.80535608,145849
-10713386.6105,3178552.3086,0.20495982,0.01370082,0.11705052,16.14200308,145850
-10713386.6105,3188590.4532,0.19662239,0.0130514,0.11424272,19.60206896,145851
-10713386.6105,3198635.9028,0.19000587,0.01231657,0.11098004,22.86119801,145852
-10713386.6105,3208688.6878,0.18508814,0.01182785,0.10875593,25.01594239,145853
-10713386.6105,3218748.8385,0.17759062,0.01173414,0.10832421,24.84549872,145854
-10713386.6105,3228816.3853,0.17180593,0.01223578,0.11061544,350.79559073,145855
-10713386.6105,3238891.3588,0.16899435,0.01348559,0.11612748,234.73550177,145856
-10713386.6105,3248973.7896,0.17134404,0.01455634,0.12064967,228.94661151,145857
-10713386.6105,3259063.7085,0.1729897,0.01431989,0.11966573,222.56575588,145858
-10713386.6105,3269161.1462,0.17632262,0.01506551,0.12274165,228.13339473,145859
-10713386.6105,3279266.1339,0.17795283,0.01545442,0.12431581,222.20489398,145860
-10713386.6105,3289378.7022,0.16710375,0.01420501,0.11918475,221.35698171,145861
-10713386.6105,3299498.8825,0.1333326,0.00963112,0.09813827,226.07593147,145862
-10713386.6105,3319762.204,0.06456164,0.00182908,0.04276777,265.67780701,145863
-10704481.0502,3008992.6645,0.29200745,0.03401635,0.18443522,7.35506762,145864
-10704481.0502,3018911.1618,0.2890625,0.03308188,0.18188426,4.24789547,145865
-10704481.0502,3028836.4638,0.28674993,0.03236672,0.17990755,1.39116594,145866
-10704481.0502,3038768.5994,0.28483894,0.03180905,0.17835093,358.94225624,145867
-10704481.0502,3048707.5973,0.28317377,0.03131723,0.17696674,357.10593508,145868
-10704481.0502,3058653.4864,0.28178599,0.03068916,0.17518324,355.77316347,145869
-10704481.0502,3068606.2958,0.28031647,0.0299023,0.17292282,354.74560238,145870
-10704481.0502,3078566.0544,0.27855155,0.02899905,0.17029108,354.17539815,145871
-10704481.0502,3088532.7914,0.27621123,0.02800569,0.16734901,354.22243313,145872
-10704481.0502,3098506.5361,0.27329335,0.02693769,0.16412704,354.98396213,145873
-10704481.0502,3108487.3178,0.26899561,0.02594517,0.16107506,356.35454754,145874
-10704481.0502,3118475.1658,0.26343545,0.02485415,0.15765198,358.35765513,145875
-10704481.0502,3128470.11,0.25753248,0.02350882,0.15332586,0.9557634,145876
-10704481.0502,3138472.1796,0.25138175,0.02187984,0.14791834,3.86691032,145877
-10704481.0502,3148481.4045,0.24472018,0.02007891,0.14170006,6.92430989,145878
-10704481.0502,3158497.8142,0.2374298,0.01832348,0.13536426,10.09076265,145879
-10704481.0502,3168521.439,0.22874686,0.01658367,0.12877758,13.14155388,145880
-10704481.0502,3178552.3086,0.2183712,0.01499686,0.12246165,16.27853134,145881
-10704481.0502,3188590.4531,0.20770861,0.01374336,0.11723209,19.61558872,145882
-10704481.0502,3198635.9028,0.19775912,0.01287236,0.11345641,22.73995411,145883
-10704481.0503,3208688.6878,0.19097592,0.01209114,0.10995971,25.32217287,145884
-10704481.0502,3218748.8385,0.18513484,0.01183132,0.10877189,26.57847123,145885
-10704481.0502,3228816.3853,0.17779531,0.01193174,0.10923249,14.14314518,145886
-10704481.0502,3238891.3588,0.16833365,0.0125557,0.11205222,279.64261196,145887
-10704481.0502,3248973.7896,0.17041725,0.01371134,0.11709542,245.35509519,145888
-10704481.0502,3259063.7085,0.16740584,0.01373547,0.11719843,222.03838777,145889
-10704481.0502,3269161.1461,0.17005815,0.01417586,0.11906242,228.62195246,145890
-10704481.0502,3279266.1338,0.16958804,0.01405595,0.1185578,229.95144552,145891
-10704481.0502,3289378.7022,0.16293232,0.0129127,0.11363408,227.21320854,145892
-10704481.0502,3299498.8825,0.13826308,0.00942114,0.09706257,233.35212726,145893
-10704481.0502,3309626.7061,0.10800117,0.00571816,0.07561853,227.97232255,145894
-10704481.0501,3319762.2041,0.08132786,0.00334568,0.05784184,255.96380316,145895
-10695575.49,3008992.6645,0.302573,0.03433701,0.18530247,6.7686164,145896
-10695575.4901,3018911.1618,0.30068174,0.03376956,0.18376495,3.16733339,145897
-10695575.49,3028836.4638,0.29880646,0.03354785,0.18316072,359.8247492,145898
-10695575.49,3038768.5994,0.29692098,0.03356305,0.18320221,357.05771149,145899
-10695575.49,3048707.5973,0.29518974,0.03343965,0.18286511,355.077384,145900
-10695575.49,3058653.4864,0.29405385,0.03283802,0.18121265,353.79571212,145901
-10695575.4901,3068606.2958,0.29302913,0.03191645,0.17865176,353.10213088,145902
-10695575.49,3078566.0544,0.29149348,0.0308712,0.17570202,352.93899441,145903
-10695575.4901,3088532.7914,0.28917488,0.02971458,0.17237917,353.3899198,145904
-10695575.49,3098506.5362,0.28595129,0.02861677,0.16916493,354.56417078,145905
-10695575.49,3108487.3179,0.28132796,0.02770225,0.16643992,356.29774228,145906
-10695575.49,3118475.1659,0.27582347,0.02664175,0.163223,358.55241282,145907
-10695575.49,3128470.11,0.27014786,0.02538546,0.15932816,1.34196171,145908
-10695575.49,3138472.1796,0.26425055,0.02385391,0.15444709,4.47292314,145909
-10695575.49,3148481.4043,0.25772536,0.02210495,0.14867733,7.7620048,145910
-10695575.49,3158497.8142,0.25027561,0.02032968,0.14258221,11.07411766,145911
-10695575.4901,3168521.4391,0.24183992,0.01845245,0.13583981,14.26064355,145912
-10695575.49,3178552.3085,0.23156506,0.01649627,0.1284378,17.45813779,145913
-10695575.49,3188590.4531,0.21930037,0.01480405,0.12167192,20.9155732,145914
-10695575.49,3198635.9028,0.20656821,0.01350283,0.11620168,24.26292745,145915
-10695575.49,3208688.6878,0.19683585,0.01244704,0.11156629,26.81277418,145916
-10695575.4899,3218748.8385,0.1899239,0.01183683,0.10879719,28.46703394,145917
-10695575.49,3228816.3853,0.18280281,0.01187771,0.10898492,23.0849122,145918
-10695575.49,3238891.3588,0.17352198,0.01251722,0.11188041,353.56006849,145919
-10695575.49,3248973.7895,0.17177196,0.0132947,0.11530264,255.58453151,145920
-10695575.49,3259063.7085,0.16508459,0.01382082,0.11756198,232.58708762,145921
-10695575.49,3269161.1462,0.16706404,0.01357271,0.11650199,231.40467837,145922
-10695575.49,3279266.1338,0.16559207,0.01347376,0.11607651,235.86048687,145923
-10695575.49,3289378.7022,0.15928228,0.01247052,0.11167151,237.09556933,145924
-10695575.49,3299498.8824,0.14380424,0.01029572,0.10146781,244.6761903,145925
-10695575.4899,3309626.706,0.12228721,0.00770916,0.0878018,247.51952175,145926
-10686669.9297,3008992.6645,0.30914113,0.03411812,0.1847109,6.12940982,145927
-10686669.9297,3018911.1618,0.30819762,0.03396074,0.18428439,2.14269248,145928
-10686669.9297,3028836.4637,0.30721697,0.03404336,0.18450844,358.4950009,145929
-10686669.9297,3038768.5993,0.30586082,0.03435756,0.18535793,355.50108433,145930
-10686669.9297,3048707.5973,0.3045406,0.03429272,0.18518294,353.4024072,145931
-10686669.9297,3058653.4864,0.30352977,0.03376521,0.18375313,352.17392086,145932
-10686669.9297,3068606.2958,0.30267921,0.0329202,0.18143924,351.74396062,145933
-10686669.9297,3078566.0544,0.30127415,0.03203009,0.17896952,351.96188782,145934
-10686669.9296,3088532.7915,0.29903096,0.03097595,0.17599986,352.76498568,145935
-10686669.9297,3098506.5362,0.29558742,0.02991258,0.17295253,354.24496258,145936
-10686669.9297,3108487.3177,0.29042885,0.02901408,0.1703352,356.29496003,145937
-10686669.9297,3118475.1659,0.28445148,0.02798505,0.16728733,358.82004364,145938
-10686669.9297,3128470.1101,0.27880141,0.02671783,0.16345589,1.80773623,145939
-10686669.9298,3138472.1797,0.27323917,0.02528132,0.15900102,5.17821213,145940
-10686669.9297,3148481.4044,0.26717314,0.02365497,0.15380174,8.8085229,145941
-10686669.9297,3158497.8142,0.26017359,0.02191561,0.14803924,12.42588062,145942
-10686669.9296,3168521.439,0.25226784,0.02006502,0.14165106,15.94885547,145943
-10686669.9297,3178552.3086,0.24290629,0.01798104,0.13409339,19.41442138,145944
-10686669.9297,3188590.4531,0.23109896,0.01595492,0.12631278,23.00205364,145945
-10686669.9297,3198635.9027,0.21694997,0.01424071,0.11933444,26.88290273,145946
-10686669.9297,3208688.6879,0.20410125,0.01291536,0.11364575,30.21743682,145947
-10686669.9297,3218748.8385,0.19339666,0.01199568,0.10952479,32.803573,145948
-10686669.9297,3228816.3853,0.18436748,0.01189512,0.10906474,32.89672534,145949
-10686669.9297,3238891.3588,0.17423861,0.01239627,0.11133856,25.37874239,145950
-10686669.9297,3248973.7896,0.16643427,0.01292188,0.11367447,250.70869202,145951
-10686669.9297,3259063.7085,0.16415468,0.01382444,0.11757737,240.18332147,145952
-10686669.9297,3269161.1462,0.16532367,0.01310549,0.11447923,234.02470749,145953
-10686669.9297,3279266.1337,0.16499203,0.01324586,0.11509065,237.94879187,145954
-10686669.9297,3289378.7022,0.16134746,0.01274441,0.11289112,235.9643495,145955
-10686669.9297,3299498.8825,0.15386637,0.0115883,0.10764895,239.48836075,145956
-10686669.9296,3309626.7061,0.13957538,0.00951401,0.0975398,248.60812556,145957
-10686669.9297,3319762.2041,0.11755591,0.00700444,0.08369251,263.57635301,145958
-10677764.3697,3008992.6645,0.31259397,0.03364775,0.18343322,5.6083053,145959
-10677764.3696,3018911.1618,0.31257471,0.03396653,0.18430009,1.28696632,145960
-10677764.3696,3028836.4639,0.31260121,0.03443087,0.18555556,357.40157089,145961
-10677764.3695,3038768.5993,0.31230131,0.03473353,0.18636933,354.22248955,145962
-10677764.3696,3048707.5973,0.31186187,0.03446435,0.18564577,351.99421101,145963
-10677764.3696,3058653.4864,0.31121668,0.03388512,0.18407911,350.80065292,145964
-10677764.3696,3068606.2958,0.31016958,0.0332645,0.18238556,350.54396231,145965
-10677764.3696,3078566.0544,0.30843094,0.03265911,0.18071833,351.04417085,145966
-10677764.3696,3088532.7915,0.30602548,0.03186278,0.17850149,352.15771497,145967
-10677764.3696,3098506.536,0.30239612,0.03100347,0.17607802,353.91805859,145968
-10677764.3696,3108487.3178,0.29700276,0.03012975,0.17357925,356.28637784,145969
-10677764.3696,3118475.1659,0.29076254,0.02908272,0.17053658,359.09623145,145970
-10677764.3696,3128470.1099,0.28497511,0.02782616,0.16681175,2.30194757,145971
-10677764.3696,3138472.1795,0.27959421,0.02643015,0.16257353,5.92089402,145972
-10677764.3696,3148481.4044,0.27396804,0.02483405,0.15758823,9.9223828,145973
-10677764.3696,3158497.8142,0.2674287,0.0231548,0.15216702,14.01266268,145974
-10677764.3696,3168521.439,0.26003724,0.02140999,0.14632152,18.04809023,145975
-10677764.3695,3178552.3086,0.25159544,0.01940694,0.13930878,22.02368589,145976
-10677764.3696,3188590.4531,0.24118468,0.01719907,0.13114524,25.97602193,145977
-10677764.3696,3198635.9028,0.22716197,0.01508303,0.122813,30.49021458,145978
-10677764.3696,3208688.6878,0.21229172,0.01351827,0.11626808,34.98214373,145979
-10677764.3696,3218748.8386,0.19802356,0.01224537,0.11065881,37.59568852,145980
-10677764.3696,3228816.3854,0.18605655,0.01174281,0.10836424,37.70355065,145981
-10677764.3696,3238891.3588,0.17534143,0.01185093,0.10886198,21.314151,145982
-10677764.3695,3248973.7896,0.16377744,0.01197897,0.10944849,273.36756453,145983
-10677764.3697,3259063.7085,0.16493784,0.01311504,0.1145209,252.75279812,145984
-10677764.3697,3269161.1462,0.16223989,0.01276813,0.11299617,230.29469218,145985
-10677764.3695,3279266.1338,0.16366015,0.01306175,0.11428801,234.89185961,145986
-10677764.3696,3289378.7023,0.16282019,0.01302612,0.11413201,237.69582954,145987
-10677764.3696,3299498.8826,0.1597058,0.0126408,0.11243131,239.2361804,145988
-10677764.3696,3309626.7062,0.15519303,0.01206717,0.10985067,245.32676584,145989
-10677764.3696,3319762.2042,0.14402202,0.01006167,0.10030787,257.73445101,145990
-10677764.3696,3329905.408,0.05325311,0.00142655,0.03776973,242.96939096,145991
-10668858.8094,3008992.6645,0.31401557,0.03275505,0.18098356,5.37436008,145992
-10668858.8093,3018911.1618,0.31457338,0.03337572,0.18269022,0.68212118,145993
-10668858.8093,3028836.4638,0.31528661,0.03421472,0.18497221,356.48876356,145994
-10668858.8092,3038768.5995,0.31597963,0.03458164,0.1859614,353.08507567,145995
-10668858.8093,3048707.5973,0.31650302,0.03426373,0.18510465,350.71933984,145996
-10668858.8093,3058653.4864,0.31634897,0.03377362,0.18377599,349.54105653,145997
-10668858.8093,3068606.2958,0.3152875,0.03334462,0.18260509,349.38114764,145998
-10668858.8093,3078566.0544,0.31320593,0.03285626,0.18126297,350.07424693,145999
-10668858.8093,3088532.7915,0.31030199,0.0322037,0.17945388,351.45381423,146000
-10668858.8093,3098506.536,0.30651414,0.0314872,0.17744632,353.49552262,146001
-10668858.8093,3108487.3178,0.30117646,0.0308383,0.17560838,356.19710284,146002
-10668858.8094,3118475.1659,0.29528409,0.02991614,0.17296284,359.31810748,146003
-10668858.8093,3128470.11,0.28952241,0.02876795,0.16961117,2.80029339,146004
-10668858.8093,3138472.1796,0.28416836,0.02740122,0.16553316,6.69481736,146005
-10668858.8093,3148481.4044,0.27882135,0.02572475,0.16038936,11.08136189,146006
-10668858.8093,3158497.8143,0.27280691,0.02394599,0.15474491,15.70488276,146007
-10668858.8093,3168521.439,0.2659882,0.02223389,0.14911032,20.35879576,146008
-10668858.8092,3178552.3086,0.25826958,0.02043565,0.14295332,24.98445743,146009
-10668858.8093,3188590.453,0.24933031,0.01831148,0.13531992,29.47023537,146010
-10668858.8093,3198635.9028,0.23685196,0.01600904,0.12652682,34.6789565,146011
-10668858.8093,3208688.6878,0.22140138,0.01431638,0.11965109,40.39182868,146012
-10668858.8093,3218748.8385,0.20392367,0.01284851,0.11335126,44.00046738,146013
-10668858.8093,3228816.3853,0.18826556,0.01198035,0.10945479,45.48369891,146014
-10668858.8093,3238891.3588,0.17676541,0.01176503,0.10846674,26.2969303,146015
-10668858.8092,3248973.7895,0.16491705,0.01197053,0.10940991,279.46563079,146016
-10668858.8094,3259063.7085,0.16540486,0.01281401,0.113199,257.34718931,146017
-10668858.8094,3269161.1462,0.15999241,0.01301908,0.11410119,237.68948332,146018
-10668858.8094,3279266.1338,0.16246881,0.01289564,0.11355896,236.12377416,146019
-10668858.8092,3289378.7022,0.16326152,0.01316716,0.11474825,239.37509844,146020
-10668858.8093,3299498.8825,0.16190115,0.01303045,0.11415099,240.43985161,146021
-10668858.8093,3309626.7061,0.15875691,0.01255327,0.11204138,244.05738447,146022
-10668858.8093,3319762.2041,0.14659736,0.01048312,0.10238712,252.02181604,146023
-10668858.8093,3329905.408,0.11692929,0.00682107,0.08258976,241.62518067,146024
-10668858.8093,3340056.3496,0.04129338,0.00089194,0.02986539,206.57791693,146025
-10659953.2491,3008992.6645,0.31413227,0.03157853,0.17770348,5.46377839,146026
-10659953.249,3018911.1617,0.31501171,0.03227971,0.17966555,0.33000068,146027
-10659953.249,3028836.4638,0.31614086,0.0333559,0.18263598,355.7555435,146028
-10659953.2489,3038768.5994,0.31755885,0.03390903,0.18414405,352.04271984,146029
-10659953.249,3048707.5973,0.31870568,0.03377362,0.18377599,349.51209905,146030
-10659953.249,3058653.4864,0.31882906,0.03338542,0.18271677,348.26695727,146031
-10659953.249,3068606.2958,0.31781161,0.03294463,0.18150654,348.09879236,146032
-10659953.249,3078566.0544,0.31547365,0.03243753,0.18010423,348.90947492,146033
-10659953.249,3088532.7915,0.31208214,0.03186595,0.17851035,350.50390037,146034
-10659953.249,3098506.5361,0.30793163,0.03132992,0.17700261,352.833484,146035
-10659953.249,3108487.3178,0.30257097,0.03093842,0.1758932,355.89780718,146036
-10659953.2491,3118475.1659,0.2968848,0.03034316,0.17419288,359.42359865,146037
-10659953.249,3128470.11,0.29136416,0.02950958,0.17178354,3.27372267,146038
-10659953.249,3138472.1796,0.28612718,0.02838423,0.16847621,7.53709513,146039
-10659953.249,3148481.4044,0.2810469,0.02674033,0.1635247,12.35038321,146040
-10659953.249,3158497.8141,0.27567419,0.02485649,0.1576594,17.51406169,146041
-10659953.249,3168521.439,0.26990959,0.02299874,0.15165336,22.78295226,146042
-10659953.2489,3178552.3086,0.26356715,0.02128065,0.14587888,28.08250602,146043
-10659953.249,3188590.4531,0.25594488,0.01938999,0.13924795,33.11916903,146044
-10659953.249,3198635.9028,0.245573,0.01716636,0.13102046,38.71933473,146045
-10659953.249,3208688.6878,0.2309489,0.01526283,0.12354282,44.9824691,146046
-10659953.249,3218748.8385,0.21071279,0.01348499,0.1161249,49.06383744,146047
-10659953.249,3228816.3853,0.18941011,0.01193922,0.10926674,50.25430266,146048
-10659953.249,3238891.3588,0.17488374,0.01132765,0.10643145,33.03677013,146049
-10659953.2491,3248973.7896,0.1632566,0.01153814,0.10741574,273.45862835,146050
-10659953.2491,3259063.7085,0.15962581,0.01234496,0.11110786,249.63143671,146051
-10659953.249,3269161.1463,0.15883192,0.01306498,0.11430216,239.37973642,146052
-10659953.2491,3279266.1338,0.16117854,0.01268988,0.11264934,235.62904181,146053
-10659953.2489,3289378.7022,0.16361757,0.01317734,0.11479262,239.27584086,146054
-10659953.249,3299498.8825,0.16354336,0.01327226,0.11520531,238.51655956,146055
